UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
111189954,651159,2021-01-01 13:50:32,2021-01-01 13:59:03,Drobnera / Dubois,Poza stacją,9
111189964,651257,2021-01-01 13:51:02,2021-01-01 13:51:10,Szczęśliwa (Sky Tower),Szczęśliwa (Sky Tower),1
111189967,651284,2021-01-01 13:51:15,2021-01-01 13:57:58,Mickiewicza / pętla tramwajowa,Marca Polo (Olimpia Port),7
111189972,651257,2021-01-01 13:51:41,2021-01-01 13:57:26,Szczęśliwa (Sky Tower),Komandorska / Kamienna,6
111189982,651125,2021-01-01 13:52:22,2021-01-01 14:11:23,Wałbrzyska - pętla tramwajowa,Powstańców Śląskich/Orla,20
111189983,650373,2021-01-01 13:52:28,2021-01-01 14:12:03,Wałbrzyska - pętla tramwajowa,Powstańców Śląskich/Orla,20
111189990,57921,2021-01-01 13:52:59,2021-01-01 14:00:31,Poza stacją,al. Armii Krajowej / Borowska,8
111190018,651140,2021-01-01 13:55:30,2021-01-01 14:14:21,Poza stacją,Poza stacją,19
111190026,651275,2021-01-01 13:56:06,2021-01-01 14:05:38,Żmigrodzka / Broniewskiego,Poniatowskiego / Oleśnicka,10
111190029,650748,2021-01-01 13:56:11,2021-01-01 14:01:11,Jagiełły / Dmowskiego ,Młodych Techników,5
111190065,651460,2021-01-01 13:58:23,2021-01-01 14:00:26,Plac Uniwersytecki (UWr),Drobnera / Dubois,3
111190081,57331,2021-01-01 13:59:33,2021-01-01 14:09:01,Piaskowa / św. Ducha,Walońska (Angel Poland Group),10
111190087,651159,2021-01-01 13:59:46,2021-01-01 14:13:02,Poza stacją,Sienkiewicza / Piastowska,14
111190121,651257,2021-01-01 14:02:13,2021-01-01 14:06:26,Komandorska / Kamienna,Szczęśliwa (Sky Tower),5
111190177,57970,2021-01-01 14:05:19,2021-01-01 14:18:09,Stabłowicka / Główna ,Leśnica - pętla tramwajowa,13
111190191,650364,2021-01-01 14:06:03,2021-01-01 14:10:55,Racławicka / Rymarska,Skarbowców / Wietrzna,5
111190223,57385,2021-01-01 14:08:01,2021-01-01 14:16:10,Na Grobli (PWr - Geocentrum),Traugutta / Pułaskiego,9
111190247,651341,2021-01-01 14:09:08,2021-01-01 14:15:56,Na Grobli (PWr - Geocentrum),Traugutta / Pułaskiego,7
111190258,651122,2021-01-01 14:09:52,2021-01-01 14:10:18,Gliniana / Gajowa,Gliniana / Gajowa,1
111190270,650969,2021-01-01 14:10:38,2021-01-01 14:17:03,Gliniana / Gajowa,Hubska / Prudnicka,7
111190275,57679,2021-01-01 14:10:55,2021-01-01 14:11:40,Przyjaźni,Przyjaźni,1
111190282,651257,2021-01-01 14:11:21,2021-01-01 14:21:37,Szczęśliwa (Sky Tower),Dworzec Główny ,11
111190284,651347,2021-01-01 14:11:26,2021-01-01 14:27:41,Kurkowa / Dubois,Kurkowa / Dubois,17
111190306,57679,2021-01-01 14:12:53,2021-01-01 14:13:15,Przyjaźni,Przyjaźni,1
111190310,57957,2021-01-01 14:13:05,2021-01-01 14:38:44,Klecińska / Duńska,Powstańcow Śląskich / Aleja Hallera,26
111190320,57121,2021-01-01 14:13:31,2021-01-01 14:21:58,Strzegomska / Rogowska ,Rogowska/Sukielicka,9
111190326,57679,2021-01-01 14:13:54,2021-01-01 14:14:12,Przyjaźni,Przyjaźni,1
111190331,650284,2021-01-01 14:14:05,2021-01-01 14:21:43,Strzegomska / Rogowska ,Rogowska/Sukielicka,8
111190345,651140,2021-01-01 14:14:57,2021-01-01 14:22:56,Poza stacją,Poza stacją,8
111190372,650360,2021-01-01 14:16:29,2021-01-01 14:22:08,Jagiełły / Dmowskiego ,Drobnera / Dubois,6
111190373,650755,2021-01-01 14:16:29,2021-01-01 14:32:56,Rondo Reagana,Poza stacją,17
111190384,650847,2021-01-01 14:16:51,2021-01-01 14:17:50,Traugutta / Pułaskiego,Traugutta / Pułaskiego,1
111190386,651341,2021-01-01 14:16:57,2021-01-01 14:17:45,Traugutta / Pułaskiego,Traugutta / Pułaskiego,1
111190409,651159,2021-01-01 14:18:01,2021-01-01 14:31:14,Poza stacją,Rondo Reagana,14
111190413,650846,2021-01-01 14:18:05,2021-01-01 14:30:46,Kamienna / Tomaszowska,Sienkiewicza / Wyszyńskiego,13
111190501,651395,2021-01-01 14:22:32,2021-01-01 14:32:58,Racławicka / Rymarska,Hallera / Odkrywców,11
111190540,651140,2021-01-01 14:24:46,2021-01-01 14:32:31,Poza stacją,Poza stacją,8
111190585,651257,2021-01-01 14:27:19,2021-01-01 14:31:46,Dworzec Główny ,Dyrekcyjna / Borowska (Wroclavia),5
111190610,57921,2021-01-01 14:29:06,2021-01-01 14:36:16,al. Armii Krajowej / Borowska,al. Armii Krajowej / Bardzka,8
111190612,650456,2021-01-01 14:29:09,2021-01-01 15:13:47,Zaporoska / Wielka / Krucza,Szczęśliwa (Sky Tower),45
111190634,57109,2021-01-01 14:30:47,2021-01-01 14:33:18,Grabiszyńska / Aleja Hallera,Klecińska (Wrocław Grabiszyn),3
111190652,651159,2021-01-01 14:31:47,2021-01-01 14:40:16,Rondo Reagana,Poza stacją,9
111190668,651257,2021-01-01 14:32:54,2021-01-01 14:35:19,Dyrekcyjna / Borowska (Wroclavia),"Dworzec Główny, południe",3
111190676,651141,2021-01-01 14:33:34,2021-01-01 15:03:59,Buforowa - Vivaldiego,Buforowa - Vivaldiego,31
111190686,651307,2021-01-01 14:33:55,2021-01-01 14:40:04,Plac Uniwersytecki (UWr),Plac Kościuszki (Renoma),7
111190688,651140,2021-01-01 14:33:56,2021-01-01 14:48:40,Poza stacją,Poza stacją,15
111190698,57056,2021-01-01 14:34:39,2021-01-01 14:40:04,Żeromskiego / Daszyńskiego,Drobnera / Plac Bema,6
111190706,650360,2021-01-01 14:35:34,2021-01-01 14:43:30,Drobnera / Dubois,Jagiełły / Dmowskiego ,8
111190721,650953,2021-01-01 14:36:17,2021-01-01 14:41:29,Świeradowska / Krynicka,al. Armii Krajowej / Bardzka,6
111190734,651256,2021-01-01 14:37:11,2021-01-01 14:41:27,Świeradowska / Krynicka,al. Armii Krajowej / Bardzka,5
111190803,650817,2021-01-01 14:40:45,2021-01-01 14:44:28,Sienkiewicza / Piastowska,Plac Grunwaldzki / Polaka,4
111190809,650023,2021-01-01 14:40:54,2021-01-01 14:43:59,Strzegomska / Rogowska ,Strzegomska / Estońska,4
111190833,651307,2021-01-01 14:42:15,2021-01-01 14:52:37,Plac Kościuszki (Renoma),Dworzec Główny ,11
111190837,651159,2021-01-01 14:42:28,2021-01-01 14:51:25,Poza stacją,Poza stacją,9
111190865,650657,2021-01-01 14:43:44,2021-01-01 14:47:16,"Dworzec Główny, południe",Dworzec Główny ,4
111190881,651284,2021-01-01 14:44:43,2021-01-01 15:36:35,Marca Polo (Olimpia Port),Bardzka (cmentarz),52
111190894,57231,2021-01-01 14:45:27,2021-01-01 14:48:59,Pereca / Grabiszyńska,"Grochowa / Jemiołowa,",4
111190899,57995,2021-01-01 14:45:41,2021-01-01 14:46:19,Marca Polo (Olimpia Port),Marca Polo (Olimpia Port),1
111190922,650338,2021-01-01 14:46:59,2021-01-01 14:54:14,Rogowska/Sukielicka,Strzegomska / Rogowska ,8
111190937,57323,2021-01-01 14:47:59,2021-01-01 14:48:43,Jagodzińska / Buforowa,Jagodzińska / Buforowa,1
111190970,651152,2021-01-01 14:49:22,2021-01-01 14:59:43,Jagodzińska / Buforowa,Konduktorska,11
111191021,57002,2021-01-01 14:50:53,2021-01-01 15:22:32,Poza stacją,Drobnera / Plac Bema,32
111191044,650360,2021-01-01 14:52:07,2021-01-01 15:12:25,Jagiełły / Dmowskiego ,Poza stacją,21
111191050,651140,2021-01-01 14:52:30,2021-01-01 15:05:13,Poza stacją,Poza stacją,13
111191079,651159,2021-01-01 14:53:58,2021-01-01 15:08:34,Poza stacją,Poza stacją,15
111191080,650657,2021-01-01 14:54:02,2021-01-01 14:59:53,Dworzec Główny ,Świdnicka / Piłsudskiego (Hotel Scandic),6
111191096,650491,2021-01-01 14:54:54,2021-01-01 15:01:10,Ślężna / pętla tramwajowa,Zwycięska / Ołtaszyńska,7
111191108,650755,2021-01-01 14:55:51,2021-01-01 15:22:45,Poza stacją,Poza stacją,27
111191122,650750,2021-01-01 14:56:34,2021-01-01 15:10:49,Racławicka / Rymarska,Wałbrzyska - pętla tramwajowa,15
111191124,57204,2021-01-01 14:56:44,2021-01-01 15:10:38,Racławicka / Rymarska,Wałbrzyska - pętla tramwajowa,14
111191275,650657,2021-01-01 15:04:51,2021-01-01 15:10:44,Świdnicka / Piłsudskiego (Hotel Scandic),Poza stacją,6
111191297,651369,2021-01-01 15:05:40,2021-01-01 15:23:57,Kutrzeby / Hubala,Piławska,19
111191307,651140,2021-01-01 15:06:11,2021-01-01 15:07:57,Poza stacją,Plac Dominikański (Galeria Dominikańska),2
111191324,58072,2021-01-01 15:07:45,2021-01-01 16:01:32,Plac Dominikański (Galeria Dominikańska),Poza stacją,54
111191325,651307,2021-01-01 15:07:51,2021-01-01 15:21:20,Dworzec Główny ,Dworzec Główny ,14
111191403,650351,2021-01-01 15:12:46,2021-01-01 15:22:52,Reymonta / Kleczkowska,Żmigrodzka / Broniewskiego,11
111191406,57994,2021-01-01 15:12:58,2021-01-01 15:22:53,Reymonta / Kleczkowska,Żmigrodzka / Broniewskiego,10
111191414,651159,2021-01-01 15:13:20,2021-01-01 15:19:27,Poza stacją,Poza stacją,7
111191417,650657,2021-01-01 15:13:32,2021-01-01 15:17:10,Poza stacją,Poza stacją,4
111191518,650657,2021-01-01 15:19:21,2021-01-01 15:21:10,Poza stacją,Poza stacją,2
111191555,57232,2021-01-01 15:21:31,2021-01-01 15:38:37,Mościckiego (stacja kolejowa),Jagodzińska / Buforowa,18
111191569,651159,2021-01-01 15:22:11,2021-01-01 15:36:02,Poza stacją,Poza stacją,14
111191577,650360,2021-01-01 15:22:51,2021-01-01 15:32:00,Poza stacją,pl. Powstańców Wielkopolskich,10
111191583,650944,2021-01-01 15:23:12,2021-01-01 15:33:33,Dworzec Główny ,Traugutta / Kościuszki,11
111191670,650204,2021-01-01 15:28:17,2021-01-01 16:09:49,Tarnogajska / Klimasa,Tarnogajska / Klimasa,42
111191672,650582,2021-01-01 15:28:21,2021-01-01 15:47:39,Powstańcow Śląskich / Aleja Hallera,Świeradowska / Krynicka,20
111191685,650657,2021-01-01 15:29:03,2021-01-01 15:42:53,Poza stacją,Plac Staszica,14
111191686,57864,2021-01-01 15:29:04,2021-01-01 15:38:20,Popowicka / Niedźwiedzia ,Młodych Techników,10
111191717,57814,2021-01-01 15:30:27,2021-01-01 15:39:56,"Wrocław Leśnica, stacja kolejowa",Poza stacją,10
111191746,650277,2021-01-01 15:32:24,2021-01-01 17:39:41,Wróblewskiego (Teki),Wróblewskiego (Teki),128
111191758,651217,2021-01-01 15:33:13,2021-01-01 15:46:59,Żeromskiego / Kluczborska,Dworzec Główny ,14
111191781,57957,2021-01-01 15:34:11,2021-01-01 15:49:24,Powstańcow Śląskich / Aleja Hallera,Solskiego / al. Piastów,16
111191780,57633,2021-01-01 15:34:11,2021-01-01 15:51:27,Mościckiego / Chińska ,Mościckiego (stacja kolejowa),18
111191789,651211,2021-01-01 15:34:25,2021-01-01 15:51:43,Mościckiego / Chińska ,Mościckiego (stacja kolejowa),18
111191834,57056,2021-01-01 15:36:01,2021-01-01 15:45:12,Drobnera / Plac Bema,Drobnera / Plac Bema,10
111191840,651159,2021-01-01 15:36:33,2021-01-01 16:36:29,Poza stacją,Poza stacją,60
111191849,57459,2021-01-01 15:37:19,2021-01-01 16:18:57,Żeromskiego / Daszyńskiego,Żeromskiego / Kluczborska,42
111191884,650748,2021-01-01 15:39:10,2021-01-01 15:51:55,Młodych Techników,Poniatowskiego / Oleśnicka,13
111191924,651300,2021-01-01 15:41:16,2021-01-01 16:16:50,Kołłątaja / Podwale,Poza stacją,36
111191928,650847,2021-01-01 15:41:25,2021-01-01 15:45:57,Traugutta / Pułaskiego,Plac Dominikański (Galeria Dominikańska),5
111191956,650755,2021-01-01 15:43:06,2021-01-01 15:48:25,Poza stacją,Poza stacją,6
111191980,650657,2021-01-01 15:44:09,2021-01-01 15:45:21,Plac Staszica,Poza stacją,2
111192060,650657,2021-01-01 15:48:30,2021-01-01 15:54:54,Poza stacją,Poza stacją,7
111192086,650359,2021-01-01 15:49:38,2021-01-01 15:56:06,Plac Uniwersytecki (UWr),Piaskowa / św. Ducha,7
111192094,651378,2021-01-01 15:50:06,2021-01-01 15:59:51,Grabiszyńska / Stalowa,Hallera / Odkrywców,10
111192096,651262,2021-01-01 15:50:15,2021-01-01 15:59:52,Grabiszyńska / Stalowa,Hallera / Odkrywców,10
111192117,57903,2021-01-01 15:51:20,2021-01-01 16:00:37,Poza stacją,Konduktorska,10
111192140,650798,2021-01-01 15:52:40,2021-01-01 16:32:19,Poniatowskiego / Oleśnicka,Poza stacją,40
111192195,650755,2021-01-01 15:55:35,2021-01-01 16:06:16,Poza stacją,Poza stacją,11
111192211,650615,2021-01-01 15:56:16,2021-01-01 16:15:17,Jedności Narodowej / Wyszyńskiego,Nowowiejska / Jedności Narodowej,20
111192232,650657,2021-01-01 15:57:34,2021-01-01 16:16:35,Poza stacją,Poza stacją,20
111192252,651218,2021-01-01 15:58:38,2021-01-01 16:07:08,Powstańcow Śląskich / Aleja Hallera,Powstańców Śląskich/Orla,9
111192257,57240,2021-01-01 15:58:52,2021-01-01 16:07:18,Powstańcow Śląskich / Aleja Hallera,Powstańców Śląskich/Orla,9
111192275,650317,2021-01-01 16:00:07,2021-01-01 16:08:38,Skarbowców / Wietrzna,Racławicka / Rymarska,9
111192289,650898,2021-01-01 16:00:32,2021-01-01 16:08:35,Skarbowców / Wietrzna,Racławicka / Rymarska,9
111192293,57458,2021-01-01 16:00:46,2021-01-01 16:08:42,Plac Strzegomski / Poznańska,Poza stacją,8
111192331,57961,2021-01-01 16:02:49,2021-01-01 16:57:09,Poza stacją,Bardzka (cmentarz),55
111192359,650847,2021-01-01 16:04:50,2021-01-01 16:10:19,Plac Dominikański (Galeria Dominikańska),Traugutta / Pułaskiego,6
111192417,58072,2021-01-01 16:08:00,2021-01-01 21:20:37,Poza stacją,Plac Dominikański (Galeria Dominikańska),313
111192426,650755,2021-01-01 16:08:45,2021-01-01 16:12:50,Poza stacją,Świdnicka / Piłsudskiego (Hotel Scandic),5
111192435,651345,2021-01-01 16:09:32,2021-01-01 16:19:17,Powstańców Śląskich (Arkady Wrocławskie),Pereca / Grabiszyńska,10
111192436,650389,2021-01-01 16:09:33,2021-01-01 16:19:22,Powstańców Śląskich (Arkady Wrocławskie),Pereca / Grabiszyńska,10
111192468,650043,2021-01-01 16:11:29,2021-01-01 17:39:52,Wita Stwosza / Szewska,Wróblewskiego (Teki),89
111192525,650755,2021-01-01 16:14:46,2021-01-01 16:21:36,Świdnicka / Piłsudskiego (Hotel Scandic),Poza stacją,7
111192569,57166,2021-01-01 16:17:10,2021-01-01 16:45:23,pl. Powstańców Wielkopolskich,Grabiszyńska / Magazynierska (Corte Verona),29
111192611,650930,2021-01-01 16:18:59,2021-01-01 16:29:52,Wróblewskiego (ZOO),Rondo Reagana,11
111192612,651229,2021-01-01 16:19:05,2021-01-01 16:38:10,pl. Orląt Lwowskich,Plac Staszica,20
111192617,650732,2021-01-01 16:19:21,2021-01-01 16:25:28,Gazowa / Międzyleska,Bardzka (cmentarz),7
111192619,650657,2021-01-01 16:19:33,2021-01-01 16:37:27,Poza stacją,Plac Powstańców Warszawy (Muzeum Narodowe),18
111192620,650844,2021-01-01 16:19:34,2021-01-01 16:39:32,Pilczycka / Kozanowska,Klecińska / Duńska,20
111192681,650755,2021-01-01 16:23:06,2021-01-01 16:37:58,Poza stacją,Poza stacją,15
111192703,651395,2021-01-01 16:24:39,2021-01-01 16:50:25,Hallera / Odkrywców,Przyjaźni / Karkonoska,26
111192712,650988,2021-01-01 16:24:56,2021-01-01 16:36:40,"Dworzec Główny, południe",Plac Powstańców Śląskich,12
111192776,651378,2021-01-01 16:29:30,2021-01-01 16:30:21,Hallera / Odkrywców,Hallera / Odkrywców,1
111192781,651262,2021-01-01 16:29:40,2021-01-01 16:29:49,Hallera / Odkrywców,Hallera / Odkrywców,1
111192791,651262,2021-01-01 16:30:35,2021-01-01 16:41:35,Hallera / Odkrywców,Grabiszyńska / Stalowa,11
111192792,651378,2021-01-01 16:30:40,2021-01-01 16:41:40,Hallera / Odkrywców,Grabiszyńska / Stalowa,11
111192873,651159,2021-01-01 16:37:04,2021-01-01 16:51:58,Poza stacją,Poza stacją,15
111192881,651381,2021-01-01 16:37:27,2021-01-01 16:42:21,Kościuszki / Pułaskiego,Dworzec Główny ,5
111192890,650657,2021-01-01 16:38:03,2021-01-01 16:52:27,Plac Powstańców Warszawy (Muzeum Narodowe),Poza stacją,15
111192915,650755,2021-01-01 16:39:45,2021-01-01 16:59:20,Poza stacją,Rondo Reagana,20
111192952,650844,2021-01-01 16:41:52,2021-01-01 16:58:03,Klecińska / Duńska,Grabiszyńska / Stalowa,17
111192957,57795,2021-01-01 16:42:04,2021-01-01 16:51:24,Plac Jana Pawła II (Akademia Muzyczna),Drobnera / Dubois,10
111192964,651262,2021-01-01 16:42:42,2021-01-01 16:46:32,Grabiszyńska / Stalowa,Pereca / Grabiszyńska,4
111192973,57973,2021-01-01 16:42:57,2021-01-01 16:51:19,Dworzec Główny ,Kościuszki / Komuny Paryskiej / Zgodna,9
111192989,650630,2021-01-01 16:44:00,2021-01-01 17:03:29,Dworzec Główny ,Jagiełły / Dmowskiego ,20
111193100,651262,2021-01-01 16:50:32,2021-01-01 17:03:19,Pereca / Grabiszyńska,Rynek,13
111193131,57163,2021-01-01 16:51:51,2021-01-01 17:06:27,Grabiszyńska / Stalowa,Mińska / Stanisławowska,15
111193187,650657,2021-01-01 16:54:31,2021-01-01 17:04:25,Poza stacją,Rondo Reagana,10
111193195,651159,2021-01-01 16:54:57,2021-01-01 17:02:26,Poza stacją,Poza stacją,8
111193197,651381,2021-01-01 16:55:08,2021-01-01 17:06:35,Dworzec Główny ,Poza stacją,12
111193227,650732,2021-01-01 16:57:29,2021-01-01 17:07:50,Bardzka (cmentarz),Kamienna / Tomaszowska,11
111193247,651218,2021-01-01 16:58:56,2021-01-01 17:09:04,Powstańców Śląskich/Orla,Plac Powstańców Śląskich,11
111193250,650844,2021-01-01 16:59:10,2021-01-01 17:14:25,Grabiszyńska / Stalowa,Plac Strzegomski / Poznańska,16
111193254,57240,2021-01-01 16:59:18,2021-01-01 17:09:13,Powstańców Śląskich/Orla,Plac Powstańców Śląskich,10
111193265,650953,2021-01-01 16:59:44,2021-01-01 17:04:08,al. Armii Krajowej / Bardzka,Kamienna / Tomaszowska,5
111193303,57166,2021-01-01 17:02:25,2021-01-01 17:27:26,Grabiszyńska / Magazynierska (Corte Verona),Plac Staszica,26
111193313,57415,2021-01-01 17:03:34,2021-01-01 17:10:48,Reymonta / Kleczkowska,Kurkowa / Dubois,8
111193366,651159,2021-01-01 17:07:41,2021-01-01 17:19:45,Poza stacją,Poza stacją,13
111193387,650155,2021-01-01 17:09:23,2021-01-01 18:35:25,al. Kochanowskiego / Kopernika,Poza stacją,87
111193400,57604,2021-01-01 17:10:29,2021-01-01 17:22:45,Ślężna / Skierniewicka,al. Armii Krajowej / Borowska,13
111193408,650583,2021-01-01 17:10:41,2021-01-01 17:23:13,Plac Powstańców Śląskich,Plac Powstańców Śląskich,13
111193425,650988,2021-01-01 17:11:07,2021-01-01 17:20:21,Plac Powstańców Śląskich,Kamienna / Tomaszowska,10
111193433,651151,2021-01-01 17:11:20,2021-01-01 17:15:09,Poza stacją,Gorlicka / Litewska,4
111193445,651381,2021-01-01 17:12:22,2021-01-01 17:20:13,Poza stacją,Poza stacją,8
111193455,650657,2021-01-01 17:13:01,2021-01-01 17:17:43,Rondo Reagana,Poza stacją,5
111193468,57744,2021-01-01 17:14:19,2021-01-01 17:16:31,Żmigrodzka / Marino,Żmigrodzka / Marino,3
111193469,651296,2021-01-01 17:14:23,2021-01-01 17:18:19,Krucza / Mielecka / Stalowa,Grabiszyńska / Stalowa,4
111193472,650667,2021-01-01 17:14:37,2021-01-01 17:28:03,pl. Orląt Lwowskich,Plac Powstańców Warszawy (Muzeum Narodowe),14
111193481,650844,2021-01-01 17:15:36,2021-01-01 17:25:04,Plac Strzegomski / Poznańska,Legnicka / Wejherowska,10
111193483,57176,2021-01-01 17:15:54,2021-01-01 17:50:09,Zachodnia / Poznańska,Zachodnia / Poznańska,35
111193485,57824,2021-01-01 17:16:12,2021-01-01 17:34:53,Legnicka (Park Magnolia),Dworzec Główny ,19
111193488,651140,2021-01-01 17:16:26,2021-01-01 17:28:26,Plac Dominikański (Galeria Dominikańska),Rakowiecka,12
111193512,650969,2021-01-01 17:18:10,2021-01-01 17:25:45,Hubska / Prudnicka,"Dworzec Główny, południe",8
111193539,650657,2021-01-01 17:20:10,2021-01-01 17:25:22,Poza stacją,Poza stacją,6
111193558,651159,2021-01-01 17:22:18,2021-01-01 17:25:19,Poza stacją,Poza stacją,4
111193582,651381,2021-01-01 17:24:25,2021-01-01 17:35:24,Poza stacją,Szewska / Kazimierza Wielkiego ,11
111193594,57883,2021-01-01 17:25:42,2021-01-01 17:47:34,Olszewskiego / Spółdzielcza,Plac Dominikański (Galeria Dominikańska),22
111193597,650630,2021-01-01 17:25:52,2021-01-01 17:33:37,Jagiełły / Dmowskiego ,Młodych Techników,8
111193602,651257,2021-01-01 17:26:07,2021-01-01 18:54:18,"Dworzec Główny, południe",Hubska / Prudnicka,89
111193603,650844,2021-01-01 17:26:12,2021-01-01 17:37:12,Legnicka / Wejherowska,Pilczycka / Kozanowska,11
111193608,651270,2021-01-01 17:26:41,2021-01-01 17:40:45,Solskiego / al. Piastów,Grabiszyńska / Magazynierska (Corte Verona),15
111193638,650667,2021-01-01 17:29:06,2021-01-01 17:38:15,Plac Powstańców Warszawy (Muzeum Narodowe),Sienkiewicza / Piastowska,10
111193641,57263,2021-01-01 17:29:35,2021-01-01 17:35:02,Poleska / Litewska,Poleska / Litewska,6
111193653,650755,2021-01-01 17:30:11,2021-01-01 17:32:09,Rondo Reagana,Plac Grunwaldzki / Polaka,2
111193660,650657,2021-01-01 17:30:27,2021-01-01 17:40:15,Poza stacją,Walońska (Angel Poland Group),10
111193683,650755,2021-01-01 17:33:29,2021-01-01 17:40:06,Plac Grunwaldzki / Polaka,Poza stacją,7
111193692,650501,2021-01-01 17:33:57,2021-01-01 17:48:19,Powstańców Śląskich (Arkady Wrocławskie),Plac Kościuszki (Renoma),15
111193714,650359,2021-01-01 17:35:47,2021-01-01 18:32:30,Piaskowa / św. Ducha,Pereca / Grabiszyńska,57
111193715,650317,2021-01-01 17:35:55,2021-01-01 17:48:11,Racławicka / Rymarska,Racławicka / Rymarska,13
111193731,651381,2021-01-01 17:38:19,2021-01-01 17:42:30,Szewska / Kazimierza Wielkiego ,Poza stacją,5
111193733,651384,2021-01-01 17:38:27,2021-01-01 17:48:32,Pilczycka / Koszykarska,Pilczycka / Kozanowska,11
111193740,650667,2021-01-01 17:38:53,2021-01-01 17:40:27,Sienkiewicza / Piastowska,Sienkiewicza / Piastowska,2
111193745,650970,2021-01-01 17:39:24,2021-01-01 17:41:30,Jedności Narodowej / Wyszyńskiego,Jedności Narodowej / Wyszyńskiego,3
111193768,650667,2021-01-01 17:40:58,2021-01-01 18:35:19,Sienkiewicza / Piastowska,Joliot-Curie (Uwr),55
111193770,57296,2021-01-01 17:41:05,2021-01-01 17:41:25,Kościuszki / Pułaskiego,Kościuszki / Pułaskiego,1
111193779,651218,2021-01-01 17:41:46,2021-01-01 17:51:59,Plac Powstańców Śląskich,Ślężna / Aleja Wiśniowa,11
111193782,651159,2021-01-01 17:41:50,2021-01-01 17:42:07,Poza stacją,Poza stacją,1
111193788,651159,2021-01-01 17:42:40,2021-01-01 17:53:08,Poza stacją,Poza stacją,11
111193799,650097,2021-01-01 17:44:20,2021-01-01 17:44:52,Kołłątaja / Podwale,Kołłątaja / Podwale,1
111193824,651381,2021-01-01 17:46:04,2021-01-01 18:02:16,Poza stacją,Poza stacją,17
111193825,650657,2021-01-01 17:46:05,2021-01-01 17:55:52,Walońska (Angel Poland Group),Poza stacją,10
111193838,57378,2021-01-01 17:46:41,2021-01-01 18:03:39,Krakowska / Leroy Merlin,Na Grobli (PWr - Geocentrum),17
111193840,650719,2021-01-01 17:46:56,2021-01-01 18:03:44,Krakowska / Leroy Merlin,Na Grobli (PWr - Geocentrum),17
